input_url,final_url,severity,threat_score,protection_score,status,tls_days_remaining,findings,report_path,error
https://approved-sim-0133.example,https://approved-sim-0133.example,Medium,30,70,200,49,Server header exposed: apache | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-0133.example.md,
https://approved-sim-0134.example,https://approved-sim-0134.example,High,67,33,200,162,Technology banner exposed. | Missing HSTS header. | Server header exposed: nginx | Wildcard CORS policy observed. | Cookie flags need review.,/synthetic/reports/approved-sim-0134.example.md,
https://approved-sim-0135.example,https://approved-sim-0135.example,Medium,39,61,200,30,Wildcard CORS policy observed. | Cookie flags need review.,/synthetic/reports/approved-sim-0135.example.md,
https://approved-sim-0136.example,https://approved-sim-0136.example,High,66,34,200,122,Server header exposed: apache | Wildcard CORS policy observed. | Missing X-Content-Type-Options header. | Redirect observed. | Server header exposed: iis | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-0136.example.md,
https://approved-sim-0137.example,https://approved-sim-0137.example,Critical,76,24,200,197,Cookie flags need review. | Technology banner exposed. | Missing HSTS header. | Missing Referrer-Policy header. | Server header exposed: iis | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-0137.example.md,
https://approved-sim-0138.example,https://approved-sim-0138.example,Medium,54,46,500,18,Server header exposed: apache,/synthetic/reports/approved-sim-0138.example.md,
https://approved-sim-0139.example,https://approved-sim-0139.example,Critical,78,22,302,281,Wildcard CORS policy observed. | Cookie flags need review. | Server header exposed: iis | Technology banner exposed. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-0139.example.md,
https://approved-sim-0140.example,https://approved-sim-0140.example,Low,20,80,403,141,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-0140.example.md,
https://approved-sim-0141.example,https://approved-sim-0141.example,High,55,45,200,162,Server header exposed: iis | Missing HSTS header. | Missing Referrer-Policy header. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-0141.example.md,
https://approved-sim-0142.example,https://approved-sim-0142.example,Critical,84,16,500,42,Wildcard CORS policy observed. | Technology banner exposed. | Missing HSTS header.,/synthetic/reports/approved-sim-0142.example.md,
https://approved-sim-0143.example,https://approved-sim-0143.example,Medium,30,70,302,14,Technology banner exposed.,/synthetic/reports/approved-sim-0143.example.md,
https://approved-sim-0144.example,https://approved-sim-0144.example,Medium,48,52,301,206,Missing Content-Security-Policy header. | Missing HSTS header. | Technology banner exposed.,/synthetic/reports/approved-sim-0144.example.md,
https://approved-sim-0145.example,https://approved-sim-0145.example,Critical,96,4,500,17,Server header exposed: iis | Missing X-Content-Type-Options header. | Missing Referrer-Policy header. | Missing HSTS header. | Technology banner exposed.,/synthetic/reports/approved-sim-0145.example.md,
https://approved-sim-0146.example,https://approved-sim-0146.example,High,69,31,200,39,Missing HSTS header. | Server header exposed: nginx | Redirect observed. | Missing Content-Security-Policy header. | Cookie flags need review.,/synthetic/reports/approved-sim-0146.example.md,
https://approved-sim-0147.example,https://approved-sim-0147.example,Critical,88,12,500,78,Missing X-Content-Type-Options header. | Redirect observed. | Technology banner exposed. | Missing HSTS header. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-0147.example.md,
https://approved-sim-0148.example,https://approved-sim-0148.example,High,65,35,200,289,Cookie flags need review. | Server header exposed: iis | Server header exposed: nginx | Missing Content-Security-Policy header. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-0148.example.md,
https://approved-sim-0149.example,https://approved-sim-0149.example,Low,8,92,200,279,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-0149.example.md,
https://approved-sim-0150.example,https://approved-sim-0150.example,Medium,34,66,200,242,Server header exposed: nginx | Wildcard CORS policy observed. | Redirect observed.,/synthetic/reports/approved-sim-0150.example.md,
https://approved-sim-0151.example,https://approved-sim-0151.example,Medium,36,64,204,51,Redirect observed. | Server header exposed: iis | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-0151.example.md,
https://approved-sim-0152.example,https://approved-sim-0152.example,Medium,39,61,403,283,Server header exposed: nginx | Technology banner exposed.,/synthetic/reports/approved-sim-0152.example.md,
https://approved-sim-0153.example,https://approved-sim-0153.example,High,69,31,301,101,Server header exposed: apache | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing HSTS header. | Missing Content-Security-Policy header. | Technology banner exposed.,/synthetic/reports/approved-sim-0153.example.md,
https://approved-sim-0154.example,https://approved-sim-0154.example,Medium,32,68,403,2,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-0154.example.md,
https://approved-sim-0155.example,https://approved-sim-0155.example,Medium,42,58,200,325,Cookie flags need review. | Missing HSTS header. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-0155.example.md,
https://approved-sim-0156.example,https://approved-sim-0156.example,Low,29,71,200,82,Wildcard CORS policy observed. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-0156.example.md,
https://approved-sim-0157.example,https://approved-sim-0157.example,Medium,48,52,403,32,Server header exposed: apache | Redirect observed. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-0157.example.md,
https://approved-sim-0158.example,https://approved-sim-0158.example,Medium,44,56,200,14,Redirect observed. | Server header exposed: nginx | Cookie flags need review.,/synthetic/reports/approved-sim-0158.example.md,
https://approved-sim-0159.example,https://approved-sim-0159.example,Critical,77,23,200,40,Missing Referrer-Policy header. | Technology banner exposed. | Cookie flags need review. | Server header exposed: iis | Missing HSTS header. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-0159.example.md,
https://approved-sim-0160.example,https://approved-sim-0160.example,Low,8,92,302,105,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-0160.example.md,
https://approved-sim-0161.example,https://approved-sim-0161.example,Low,20,80,404,137,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-0161.example.md,
https://approved-sim-0162.example,https://approved-sim-0162.example,Medium,51,49,200,12,Wildcard CORS policy observed. | Technology banner exposed. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-0162.example.md,
https://approved-sim-0163.example,https://approved-sim-0163.example,Critical,81,19,403,218,Cookie flags need review. | Missing Content-Security-Policy header. | Server header exposed: iis | Technology banner exposed. | Missing Referrer-Policy header. | Server header exposed: nginx,/synthetic/reports/approved-sim-0163.example.md,
https://approved-sim-0164.example,https://approved-sim-0164.example,High,69,31,404,11,Server header exposed: nginx | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing Referrer-Policy header. | Server header exposed: apache,/synthetic/reports/approved-sim-0164.example.md,
https://approved-sim-0165.example,https://approved-sim-0165.example,High,59,41,200,23,Missing X-Content-Type-Options header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Wildcard CORS policy observed. | Redirect observed. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-0165.example.md,
https://approved-sim-0166.example,https://approved-sim-0166.example,High,61,39,200,273,Redirect observed. | Server header exposed: nginx | Server header exposed: iis | Missing Content-Security-Policy header. | Missing HSTS header.,/synthetic/reports/approved-sim-0166.example.md,
https://approved-sim-0167.example,https://approved-sim-0167.example,Medium,41,59,200,291,Server header exposed: iis | Technology banner exposed. | Server header exposed: nginx | Redirect observed.,/synthetic/reports/approved-sim-0167.example.md,
https://approved-sim-0168.example,https://approved-sim-0168.example,Medium,37,63,200,291,Wildcard CORS policy observed. | Missing HSTS header.,/synthetic/reports/approved-sim-0168.example.md,
https://approved-sim-0169.example,https://approved-sim-0169.example,High,56,44,200,105,Cookie flags need review. | Missing Content-Security-Policy header. | Technology banner exposed. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-0169.example.md,
https://approved-sim-0170.example,https://approved-sim-0170.example,High,66,34,200,130,Missing Referrer-Policy header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Redirect observed. | Missing HSTS header. | Server header exposed: nginx | Technology banner exposed.,/synthetic/reports/approved-sim-0170.example.md,
https://approved-sim-0171.example,https://approved-sim-0171.example,Low,8,92,301,256,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-0171.example.md,
https://approved-sim-0172.example,https://approved-sim-0172.example,Medium,48,52,200,75,Cookie flags need review. | Missing X-Content-Type-Options header. | Redirect observed. | Missing Referrer-Policy header. | Technology banner exposed.,/synthetic/reports/approved-sim-0172.example.md,
https://approved-sim-0173.example,https://approved-sim-0173.example,Medium,36,64,403,17,Server header exposed: nginx,/synthetic/reports/approved-sim-0173.example.md,
https://approved-sim-0174.example,https://approved-sim-0174.example,Medium,45,55,404,113,Missing Referrer-Policy header. | Missing Content-Security-Policy header. | Redirect observed.,/synthetic/reports/approved-sim-0174.example.md,
https://approved-sim-0175.example,https://approved-sim-0175.example,Critical,89,11,500,15,Neither X-Frame-Options nor CSP frame-ancestors is present. | Wildcard CORS policy observed. | Server header exposed: apache | Technology banner exposed.,/synthetic/reports/approved-sim-0175.example.md,
https://approved-sim-0176.example,https://approved-sim-0176.example,Medium,41,59,302,127,Cookie flags need review. | Missing X-Content-Type-Options header. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-0176.example.md,
https://approved-sim-0177.example,https://approved-sim-0177.example,High,68,32,302,63,Wildcard CORS policy observed. | Missing Referrer-Policy header. | Missing X-Content-Type-Options header. | Technology banner exposed. | Server header exposed: iis | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-0177.example.md,
https://approved-sim-0178.example,https://approved-sim-0178.example,Low,12,88,200,233,Redirect observed.,/synthetic/reports/approved-sim-0178.example.md,
https://approved-sim-0179.example,https://approved-sim-0179.example,Low,8,92,200,112,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-0179.example.md,
